[14Nov.2025 15:51:43.477] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeclientdev, --version, 21.1.215, --assetIndex, 17, --assetsDir, C:\\Users\\anwender\\.gradle\\caches\\neoformruntime\\assets, --gameDir, ., --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoForgeVersion, 21.1.215, --fml.neoFormVersion, 20240808.144430]
[14Nov.2025 15:51:43.479] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.8+9-LTS
[14Nov.2025 15:51:43.482] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.8 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[14Nov.2025 15:51:43.612] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[14Nov.2025 15:51:43.735] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[14Nov.2025 15:51:43.881] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[14Nov.2025 15:51:43.991] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/anwender/.gradle/caches/modules-2/files-2.1/net.fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/2af2f021d8e02a0220dc27a7a72b4666d66d44ca/sponge-mixin-0.15.2+mixin.0.8.7.jar%23138!/ Service=ModLauncher Env=CLIENT
[14Nov.2025 15:51:44.205] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 2070/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.80, NVIDIA Corporation
[14Nov.2025 15:51:44.434] [main/INFO] [net.neoforged.fml.loading.moddiscovery.locators.JarInJarDependencyLocator/]: Found 3 dependencies adding them to mods collection
[14Nov.2025 15:51:44.437] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/]: 
     Mod List:
		Name Version (Mod Id)

		Architectury 13.0.8 (architectury)
		Ex Deorum 3.9 (exdeorum)
		FTB Library 2101.1.26 (ftblibrary)
		FTB Team Bases 21.1.10 (ftbteambases)
		FTB Teams 2101.1.7 (ftbteams)
		Jade 15.10.3+neoforge (jade)
		Just Enough Items 19.21.2.313 (jei)
		Minecraft 1.21.1 (minecraft)
		NeoForge 21.1.215 (neoforge)
		NSB Utils 1.1-Alpha (nsb_utils)
[14Nov.2025 15:51:45.400] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[14Nov.2025 15:51:45.414] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeclientdev' with arguments [--version, 21.1.215, --gameDir, ., --assetsDir, C:\Users\anwender\.gradle\caches\neoformruntime\assets, --assetIndex, 17]
[14Nov.2025 15:51:45.782] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.5.0).
[14Nov.2025 15:51:47.074] [Datafixer Bootstrap/INFO] [com.mojang.datafixers.DataFixerBuilder/]: 229 Datafixer optimizations took 343 milliseconds
[14Nov.2025 15:51:51.645] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[14Nov.2025 15:51:51.646] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[14Nov.2025 15:51:51.649] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[14Nov.2025 15:51:51.650] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[14Nov.2025 15:51:51.651] [main/WARN] [net.minecraft.commands.Commands/]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[14Nov.2025 15:51:51.761] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/C:/Users/anwender/IdeaProjects/NSB-Utils/build/moddev/artifacts/neoforge-21.1.215.jar%23196!/assets/.mcassetsroot' uses unexpected schema
[14Nov.2025 15:51:51.761] [Render thread/WARN] [net.minecraft.server.packs.VanillaPackResourcesBuilder/]: Assets URL 'union:/C:/Users/anwender/IdeaProjects/NSB-Utils/build/moddev/artifacts/neoforge-21.1.215.jar%23196!/data/.mcassetsroot' uses unexpected schema
[14Nov.2025 15:51:51.784] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[14Nov.2025 15:51:51.799] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[14Nov.2025 15:51:51.894] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.3.3+5
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:maple_barrel#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/maple_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:skyroot_sieve#:
    minecraft:textures/atlas/blocks.png:aether:block/construction/skyroot_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:palm_barrel#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/palm_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:lunar_barrel#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/lunar_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:crystallized_crucible#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/crystallized_log_side
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:jacaranda_crucible#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/jacaranda_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dusk_sieve#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/dusk_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:skyroot_crucible#:
    minecraft:textures/atlas/blocks.png:aether:block/natural/skyroot_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:mahogany_sieve#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/mahogany_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:bluebright_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/bluebright_log_side
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dusk_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/dusk_log_side
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:maple_sieve#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/maple_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:starlit_crucible#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/starlit_log_side
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:palm_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/palm_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:jacaranda_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/jacaranda_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:green_archwood_crucible#inventory:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/green_archwood_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:palm_crucible#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/palm_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:umbran_crucible#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/umbran_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:palm_crucible#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/palm_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:hellbark_barrel#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/hellbark_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:starlit_barrel#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/starlit_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:jacaranda_compressed_sieve#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/jacaranda_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:willow_crucible#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/willow_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:maple_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/maple_log_side
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:willow_crucible#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/willow_log
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:crystallized_sieve#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/crystallized_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:frostbright_crucible#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/frostbright_log_side
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:comet_barrel#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/comet_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:skyroot_sieve#inventory:
    minecraft:textures/atlas/blocks.png:aether:block/construction/skyroot_planks
[14Nov.2025 15:51:54.968] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:hellbark_barrel#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/hellbark_planks
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dusk_compressed_sieve#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/dusk_log_side
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:bluebright_barrel#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/bluebright_planks
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:green_archwood_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/green_archwood_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:purple_archwood_crucible#:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/purple_archwood_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:jacaranda_barrel#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/jacaranda_planks
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:hellbark_compressed_sieve#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/hellbark_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:redwood_crucible#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/redwood_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:mahogany_crucible#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/mahogany_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:archwood_sieve#:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/archwood_planks
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dusk_barrel#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/dusk_planks
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:jacaranda_crucible#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/jacaranda_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:crystallized_sieve#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/crystallized_planks
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:comet_crucible#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/comet_log_side
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:magic_barrel#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/magic_planks
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:lunar_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/lunar_log_side
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:mahogany_barrel#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/mahogany_planks
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:starlit_compressed_sieve#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/starlit_log_side
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dusk_crucible#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/dusk_log_side
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:maple_crucible#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/maple_log_side
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:fir_crucible#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/fir_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:fir_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/fir_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:purple_archwood_compressed_sieve#:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/purple_archwood_log
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:crystallized_crucible#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/crystallized_log_side
[14Nov.2025 15:51:54.969] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:starlit_barrel#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/starlit_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:willow_barrel#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/willow_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:redwood_barrel#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/redwood_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dusk_sieve#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/dusk_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:comet_sieve#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/comet_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:magic_barrel#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/magic_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:lunar_compressed_sieve#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/lunar_log_side
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:umbran_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/umbran_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dead_crucible#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/dead_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:archwood_barrel#inventory:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/archwood_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:starlit_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/starlit_log_side
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:frostbright_barrel#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/frostbright_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:blue_archwood_crucible#inventory:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/blue_archwood_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:red_archwood_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/red_archwood_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:bluebright_compressed_sieve#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/bluebright_log_side
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:willow_sieve#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/willow_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dusk_crucible#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/dusk_log_side
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:green_archwood_crucible#:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/green_archwood_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:palm_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/palm_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:umbran_barrel#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/umbran_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:umbran_compressed_sieve#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/umbran_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:archwood_sieve#inventory:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/archwood_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:archwood_barrel#:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/archwood_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:dead_crucible#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/dead_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:mahogany_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/mahogany_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:blue_archwood_crucible#:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/blue_archwood_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:redwood_crucible#:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/redwood_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:hellbark_compressed_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/hellbark_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:purple_archwood_crucible#inventory:
    minecraft:textures/atlas/blocks.png:ars_nouveau:block/purple_archwood_log
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:redwood_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/redwood_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:willow_sieve#inventory:
    minecraft:textures/atlas/blocks.png:biomesoplenty:block/willow_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:comet_crucible#inventory:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/comet_log_side
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:frostbright_sieve#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/frostbright_planks
[14Nov.2025 15:51:54.970] [Worker-Main-5/WARN] [net.minecraft.client.resources.model.ModelManager/]: Missing textures in model exdeorum:bluebright_crucible#:
    minecraft:textures/atlas/blocks.png:blue_skies:block/wood/bluebright_log_side
[14Nov.2025 15:51:55.078] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Start loading plugin from thedarkcolour.exdeorum.compat.jade.ExDeorumJadePlugin
[14Nov.2025 15:51:55.094] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Bootstrapped plugin from thedarkcolour.exdeorum.compat.jade.ExDeorumJadePlugin in 14.68 ms
[14Nov.2025 15:51:55.099] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Loaded plugin from thedarkcolour.exdeorum.compat.jade.ExDeorumJadePlugin in 19.38 ms
[14Nov.2025 15:51:55.099] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Start loading plugin from snownee.jade.addon.vanilla.VanillaPlugin
[14Nov.2025 15:51:55.126] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Bootstrapped plugin from snownee.jade.addon.vanilla.VanillaPlugin in 25.29 ms
[14Nov.2025 15:51:55.130] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Loaded plugin from snownee.jade.addon.vanilla.VanillaPlugin in 30.45 ms
[14Nov.2025 15:51:55.130] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Start loading plugin from snownee.jade.addon.universal.UniversalPlugin
[14Nov.2025 15:51:55.136] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Bootstrapped plugin from snownee.jade.addon.universal.UniversalPlugin in 4.712 ms
[14Nov.2025 15:51:55.137] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Loaded plugin from snownee.jade.addon.universal.UniversalPlugin in 5.380 ms
[14Nov.2025 15:51:55.137] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Start loading plugin from snownee.jade.addon.debug.DebugPlugin
[14Nov.2025 15:51:55.139] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Bootstrapped plugin from snownee.jade.addon.debug.DebugPlugin in 1.876 ms
[14Nov.2025 15:51:55.140] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Loaded plugin from snownee.jade.addon.debug.DebugPlugin in 2.176 ms
[14Nov.2025 15:51:55.140] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Start loading plugin from snownee.jade.addon.core.CorePlugin
[14Nov.2025 15:51:55.146] [Worker-Main-3/INFO] [snownee.jade.Jade/]: Bootstrapped plugin from snownee.jade.addon.core.CorePlugin in 5.033 ms
